Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
39,ACABTC,93054025.62093502,2025-02-13 08:22:00,6.106099999999999e-07,0.05681971858439283,2025-02-13 10:39:00,6.1938e-07,0.057635802389094735,0.7016282837221212,0.012348323807340465,Long,Closed,39
40,ACABTC,91427365.0686979,2025-02-13 11:59:00,6.106099999999999e-07,0.05582646338459085,2025-02-13 19:09:00,6.0939e-07,0.055714921999213816,-0.22308277076760677,-0.003996003996003708,Long,Closed,40
41,ACABTC,113344058.02756305,2025-02-13 19:27:00,6.005999999999999e-07,0.06807444125134055,2025-02-13 19:42:00,6.0939e-07,0.06907073552141665,0.859149093289536,0.012620729270729682,Long,Closed,41
42,ACABTC,114576438.22496995,2025-02-13 19:55:00,6.005999999999999e-07,0.0688146087979078,2025-02-14 05:33:00,6.0939e-07,0.06982173568991444,0.8684905475096647,0.01262072927072942,Long,Closed,42
43,ACABTC,159441016.69449413,2025-02-14 14:37:00,6.005999999999999e-07,0.09576027462669856,2025-02-14 14:52:00,6.1938e-07,0.09875457692023577,2.7997874419756883,0.029237462537462934,Long,Closed,43
44,ACABTC,154705679.72219852,2025-02-14 20:45:00,6.005999999999999e-07,0.09291623124114778,2025-02-14 21:27:00,6.0939e-07,0.09427609416591055,1.1726705993510744,0.012620729270729407,Long,Closed,44
45,ACABTC,159144288.877723,2025-02-14 22:06:00,6.005999999999999e-07,0.09558205989995372,2025-02-14 22:07:00,5.993999999999999e-07,0.09539108675330717,-0.38194629330652424,-0.0039960039960038815,Long,Closed,45
46,ACABTC,159137935.8186391,2025-02-14 22:08:00,6.005999999999999e-07,0.09557824425266404,2025-02-14 22:15:00,6.0939e-07,0.09697706670852048,1.2062671448846751,0.012620729270729615,Long,Closed,46
47,ACABTC,95154443.12086451,2025-02-15 14:38:00,5.905899999999999e-07,0.056197262562747596,2025-02-15 14:58:00,5.993999999999999e-07,0.057035573206646185,0.7250778081254209,0.012902368817623093,Long,Closed,47
48,ACABTC,92253554.62911592,2025-02-15 17:34:00,5.805799999999999e-07,0.053560568746569004,2025-02-16 02:12:00,5.794199999999999e-07,0.053453554623202344,-0.2140282467395368,-0.0039960039960037705,Long,Closed,48
49,ACABTC,160208209.2828136,2025-02-16 13:23:00,5.905899999999999e-07,0.09461736632032114,2025-02-17 03:11:00,5.8941e-07,0.09442832063338316,-0.3780913739074232,-0.003996003996003817,Long,Closed,49
50,ACABTC,105594925.38152544,2025-02-17 05:43:00,5.805799999999999e-07,0.06130630177799645,2025-02-17 09:13:00,5.8941e-07,0.06223870496912491,0.8088581843717584,0.013193720073030742,Long,Closed,50
51,ACABTC,105972981.10530826,2025-02-17 16:57:00,5.805799999999999e-07,0.06152579337011588,2025-02-17 20:30:00,5.794199999999999e-07,0.06140286471203771,-0.24585731616430584,-0.003996003996003845,Long,Closed,51
52,ACABTC,108210820.9157601,2025-02-17 20:42:00,5.7057e-07,0.06174184808990191,2025-02-17 21:12:00,5.794199999999999e-07,0.06269951385500971,0.833224403159561,0.013495294179504692,Long,Closed,52
53,ACABTC,131858502.0605875,2025-02-17 22:51:00,5.7057e-07,0.07523450552069733,2025-02-18 01:28:00,5.5944e-07,0.07376692039277508,-1.6165865538478001,-0.02148730217151239,Long,Closed,53
54,ACABTC,98823618.24662638,2025-02-18 06:33:00,5.4054e-07,0.053418118607027054,2025-02-18 08:00:00,5.5944e-07,0.055285884991892666,1.7590623812623214,0.03293006993007006,Long,Closed,54
55,ACABTC,108879784.56818128,2025-02-18 17:34:00,5.305299999999999e-07,0.05776399210694905,2025-02-18 22:31:00,5.5944e-07,0.060911706678823334,3.0290388730803595,0.05243818445705272,Long,Closed,55
56,ACABTC,175327410.57058367,2025-02-19 14:05:00,5.605599999999999e-07,0.09828153326942868,2025-02-19 14:06:00,5.5944e-07,0.09808516656960733,-0.3927333996780683,-0.003996003996003599,Long,Closed,56
57,ACABTC,145810253.14125374,2025-02-19 15:14:00,5.5055e-07,0.08027583486691015,2025-02-19 15:30:00,5.5944e-07,0.08157208801734299,1.1344052275415024,0.014131341385887054,Long,Closed,57
58,ACABTC,169804510.0732127,2025-02-19 17:07:00,5.5055e-07,0.09348587302079636,2025-02-19 17:17:00,5.5944e-07,0.09499543511535813,1.3210807864147183,0.014131341385887085,Long,Closed,58
59,ACABTC,153545214.06390974,2025-02-19 17:44:00,5.5055e-07,0.08453431760287344,2025-02-19 19:48:00,5.5944e-07,0.08589933455591367,1.1945833008693731,0.014131341385887014,Long,Closed,59
60,ACABTC,137448921.16395977,2025-02-20 09:06:00,5.5055e-07,0.07567250354681221,2025-02-20 09:52:00,5.5944e-07,0.07689442445596567,1.0693539811448352,0.014131341385887059,Long,Closed,60
61,ACABTC,135481262.4290766,2025-02-20 09:55:00,5.5055e-07,0.07458920903032151,2025-02-20 10:17:00,5.5944e-07,0.07579363745332263,1.0540455765108665,0.014131341385887192,Long,Closed,61
62,ACABTC,136229245.62421322,2025-02-20 10:23:00,5.5055e-07,0.07500101117840074,2025-02-20 10:37:00,5.5944e-07,0.07621208917200986,1.0598648932488646,0.014131341385887236,Long,Closed,62
63,ACABTC,167476850.63176626,2025-02-20 13:03:00,5.5055e-07,0.09220438011530518,2025-02-20 13:16:00,5.5944e-07,0.09369324931743532,1.3029715726836641,0.014131341385887017,Long,Closed,63
64,ACABTC,177671662.9281185,2025-02-20 14:17:00,5.5055e-07,0.09781713402506398,2025-02-20 14:45:00,5.5944e-07,0.09939663510850662,1.3822873142974128,0.014131341385887062,Long,Closed,64
65,ACABTC,175630529.4235422,2025-02-20 14:49:00,5.5055e-07,0.09669338797411342,2025-02-20 22:42:00,5.5944e-07,0.09825474338070646,1.3664072752204823,0.014131341385887149,Long,Closed,65
66,ACABTC,199714798.97892663,2025-02-21 11:20:00,5.605599999999999e-07,0.11195212771561103,2025-02-21 11:36:00,5.694300000000001e-07,0.11372359798257022,1.5457945412449308,0.013807638789782084,Long,Closed,66
67,ACABTC,195947049.94375962,2025-02-21 11:44:00,5.605599999999999e-07,0.10984007831646636,2025-02-21 12:59:00,5.694300000000001e-07,0.11157812864947507,1.516632126035242,0.01380763878978204,Long,Closed,67
68,ACABTC,204600198.4427895,2025-02-21 13:37:00,5.605599999999999e-07,0.11469068723907583,2025-02-21 14:05:00,5.694300000000001e-07,0.11650549099927764,1.5836075819492195,0.013807638789782035,Long,Closed,68
69,ACABTC,117947373.95406029,2025-02-21 15:45:00,5.7057e-07,0.0672972331569639,2025-02-21 15:46:00,5.694300000000001e-07,0.06716277315066056,-0.26892001261524445,-0.003996003996003803,Long,Closed,69
70,ACABTC,134016244.30553626,2025-02-21 16:38:00,5.605599999999999e-07,0.07512414590790684,2025-02-21 16:50:00,5.694300000000001e-07,0.07631286999490151,1.037287071087312,0.013807638789781893,Long,Closed,70
71,ACABTC,105772752.36209737,2025-02-21 18:04:00,5.7057e-07,0.06035075931523437,2025-02-21 18:05:00,5.694300000000001e-07,0.06023017837754912,-0.24116187538556239,-0.003996003996003671,Long,Closed,71
72,ACABTC,104330146.01908259,2025-02-21 19:39:00,5.5055e-07,0.057438961890802887,2025-02-22 02:32:00,5.4945e-07,0.057324198730184926,-0.22952632124197628,-0.003996003996003902,Long,Closed,72
73,ACABTC,195534054.43966073,2025-02-22 10:29:00,5.5055e-07,0.10765127367174898,2025-02-22 11:06:00,5.5944e-07,0.10938957141572381,1.5212568988811288,0.014131341385887064,Long,Closed,73
74,ACABTC,204917062.27729172,2025-02-22 20:49:00,5.605599999999999e-07,0.11486830843014673,2025-02-22 20:52:00,5.694300000000001e-07,0.11668592277255825,1.586060111196903,0.013807638789782016,Long,Closed,74
75,ACABTC,137163901.03746733,2025-02-23 12:18:00,5.7057e-07,0.07826160701493734,2025-02-23 12:37:00,5.794199999999999e-07,0.07947550753912931,1.0561634096275014,0.01349529417950461,Long,Closed,75
76,ACABTC,133729477.91477033,2025-02-23 13:04:00,5.7057e-07,0.07630202821381715,2025-02-23 13:11:00,5.794199999999999e-07,0.07748553409337622,1.0297183172385125,0.013495294179504728,Long,Closed,76
77,ACABTC,143129098.32367525,2025-02-23 13:34:00,5.7057e-07,0.08166516963052572,2025-02-23 13:41:00,5.694300000000001e-07,0.0815020024584504,-0.3263343441779517,-0.003996003996003655,Long,Closed,77
78,ACABTC,137993605.52263525,2025-02-23 13:43:00,5.805799999999999e-07,0.08011632749432351,2025-02-23 13:45:00,5.794199999999999e-07,0.07995625491192532,-0.3201451648124925,-0.0039960039960037315,Long,Closed,78
79,ACABTC,138497767.41030502,2025-02-23 13:59:00,5.805799999999999e-07,0.08040903380306474,2025-02-23 14:01:00,5.794199999999999e-07,0.08024837639287892,-0.321314820391896,-0.003996003996003852,Long,Closed,79
80,ACABTC,139512707.68908483,2025-02-23 14:07:00,5.7057e-07,0.07960176562615118,2025-02-24 01:09:00,5.5944e-07,0.07804898918958161,-1.7104271913952394,-0.021487302171512478,Long,Closed,80
81,ACABTC,123928711.94690983,2025-02-24 04:32:00,5.305299999999999e-07,0.06574789954918003,2025-02-24 04:48:00,5.4945e-07,0.06809263077922961,2.2108906997071394,0.033626788306034036,Long,Closed,81
82,ACABTC,122253954.17884806,2025-02-24 05:08:00,5.4054e-07,0.06608315239182616,2025-02-24 05:50:00,5.4945e-07,0.06717243512356806,0.956027144218139,0.014467032967033047,Long,Closed,82
83,ACABTC,120372114.17840199,2025-02-24 08:21:00,5.4054e-07,0.06506594259798248,2025-02-24 08:43:00,5.4945e-07,0.06613845813532297,0.9413111365962595,0.014467032967033186,Long,Closed,83
84,ACABTC,113681857.27018028,2025-02-24 09:05:00,5.4054e-07,0.0614495911288131,2025-02-24 09:26:00,5.4945e-07,0.06246249647710056,0.8889932606713937,0.01446703296703315,Long,Closed,84
85,ACABTC,125162359.93140517,2025-02-24 09:57:00,5.4054e-07,0.06765526203732009,2025-02-25 00:14:00,4.8951e-07,0.06126822681002214,-6.515958716146948,-0.09631118881118879,Long,Closed,85
86,ACABTC,144442194.43957394,2025-02-25 00:15:00,4.904899999999999e-07,0.07084745195065523,2025-02-25 01:13:00,4.8951e-07,0.07070589860011585,-0.2831067011015364,-0.003996003996003594,Long,Closed,86
87,ACABTC,180599520.4471457,2025-02-25 03:29:00,4.804799999999999e-07,0.0867744575844398,2025-02-25 05:53:00,4.8951e-07,0.08840527125408229,1.4556339407992238,0.016774912587412878,Long,Closed,87
88,ACABTC,194422882.97021794,2025-02-25 06:35:00,4.804799999999999e-07,0.09341630680951596,2025-02-25 07:50:00,4.8951e-07,0.09517194544275139,1.5670503809688148,0.016774912587412896,Long,Closed,88
89,ACABTC,199301363.1898885,2025-02-26 06:11:00,5.305299999999999e-07,0.10573535221311658,2025-02-26 07:39:00,5.3946e-07,0.10751511338641727,1.566510707686201,0.014815392155015228,Long,Closed,89
90,ACABTC,161187607.35896382,2025-02-26 12:50:00,5.2052e-07,0.08390137338247428,2025-02-26 15:20:00,5.3946e-07,0.08695426666586663,2.8820376433304524,0.03435030354261162,Long,Closed,90
91,ACABTC,173640045.74261856,2025-02-27 00:43:00,5.4054e-07,0.09385939032570434,2025-02-27 01:32:00,5.4945e-07,0.09540652313328177,1.3578668941077399,0.014467032967033023,Long,Closed,91
92,ACABTC,192701995.52058107,2025-02-27 08:53:00,5.5055e-07,0.1060920836338397,2025-02-27 10:55:00,5.5944e-07,0.10780520437403388,1.499223452170111,0.014131341385887173,Long,Closed,92
93,ACABTC,180249859.3293763,2025-02-27 11:18:00,5.5055e-07,0.09923656005378234,2025-02-27 12:46:00,5.4945e-07,0.09903828520852581,-0.3965496905246266,-0.003996003996003983,Long,Closed,93
94,ACABTC,199870647.72930098,2025-02-27 17:13:00,5.5055e-07,0.11003878510734921,2025-02-27 17:28:00,5.5944e-07,0.11181563516568015,1.5549956380404701,0.014131341385887125,Long,Closed,94
95,ACABTC,197074470.71158338,2025-02-28 01:33:00,5.805799999999999e-07,0.11441749620571784,2025-02-28 04:22:00,5.794199999999999e-07,0.11418888981970562,-0.45721277205085653,-0.003996003996003849,Long,Closed,95
96,ACABTC,120479965.97146516,2025-02-28 04:38:00,5.7057e-07,0.068742254184329,2025-02-28 23:59:00,5.5e-07,0.0,-2.5470151542173625,-0.037051667630614786,Long,Open,96
97,ACHBTC,211013484.5176332,2025-02-01 00:46:00,4.504499999999999e-07,0.0950510241009539,2025-02-01 00:50:00,4.5954e-07,0.09696913667523316,1.726092413489121,0.018159640359640745,Long,Closed,97
98,ACHBTC,198418648.05778217,2025-02-01 01:24:00,4.6045999999999993e-07,0.09136385068467234,2025-02-01 01:27:00,4.5954e-07,0.09118130552847321,-0.36509031242629747,-0.003996003996003758,Long,Closed,98
99,ACHBTC,198486971.02797765,2025-02-01 01:29:00,4.6045999999999993e-07,0.09139531067953044,2025-02-01 01:40:00,4.6953e-07,0.09319558750676635,1.615685929037472,0.017677995917126613,Long,Closed,99
100,ACHBTC,194796618.18182883,2025-02-01 02:14:00,4.6045999999999993e-07,0.08969605080800136,2025-02-01 02:27:00,4.6953e-07,0.09146285613491409,1.5856464199662916,0.017677995917126613,Long,Closed,100
101,ACHBTC,161739734.24155608,2025-02-01 05:58:00,5.305299999999999e-07,0.08580778120716559,2025-02-01 06:06:00,5.3946e-07,0.08725211703394985,1.2712759285359907,0.014815392155015003,Long,Closed,101
102,ACHBTC,91017257.54497305,2025-02-01 08:57:00,5.4054e-07,0.04919846839335662,2025-02-01 08:58:00,5.3946e-07,0.049100169755211164,-0.196597276297138,-0.003996003996003919,Long,Closed,102
103,ACHBTC,97325790.01699501,2025-02-01 09:02:00,5.305299999999999e-07,0.05163425137771327,2025-02-01 09:06:00,5.3946e-07,0.052503370682568135,0.7649816827914975,0.014815392155015119,Long,Closed,103
104,ACHBTC,96376669.4884931,2025-02-01 09:14:00,5.305299999999999e-07,0.0511307144637243,2025-02-01 09:21:00,5.3946e-07,0.05199135812226249,0.7575215859462673,0.014815392155015124,Long,Closed,104
105,ACHBTC,92742361.1690005,2025-02-01 09:27:00,5.4054e-07,0.05013095590628325,2025-02-01 09:28:00,5.3946e-07,0.05003079415622901,-0.20032350012503097,-0.003996003996003794,Long,Closed,105
106,ACHBTC,90809806.0929276,2025-02-01 09:42:00,5.305299999999999e-07,0.048177326426475986,2025-02-01 09:45:00,5.3946e-07,0.04898825799489073,0.7137659839884894,0.014815392155015162,Long,Closed,106
107,ACHBTC,83268286.65598439,2025-02-01 09:53:00,5.4054e-07,0.045009839669020835,2025-02-01 09:55:00,5.3946e-07,0.04491990991943734,-0.17985949917692207,-0.003996003996003902,Long,Closed,107
108,ACHBTC,84046666.49539977,2025-02-01 10:03:00,5.305299999999999e-07,0.04458927797580259,2025-02-01 19:12:00,4.994999999999999e-07,0.04198130991445218,-2.6945386492425074,-0.06043019244906029,Long,Closed,108
109,ACHBTC,88201295.93438907,2025-02-01 19:14:00,5.1051e-07,0.04502764358745992,2025-02-01 22:46:00,5.0949e-07,0.04493767826561189,-0.17993064370615053,-0.003996003996003926,Long,Closed,109
110,ACHBTC,89807458.35500747,2025-02-01 22:51:00,5.004999999999999e-07,0.04494863290667439,2025-02-01 23:07:00,5.0949e-07,0.045756001957292756,0.7166644157475527,0.015944075924076137,Long,Closed,110
111,ACHBTC,87188891.35487628,2025-02-01 23:08:00,5.1051e-07,0.044510800925571914,2025-02-01 23:09:00,5.0949e-07,0.04442186825639592,-0.1778653383639397,-0.003996003996003818,Long,Closed,111
112,ACHBTC,84613025.3911492,2025-02-01 23:15:00,5.1051e-07,0.04319579559243181,2025-02-01 23:16:00,4.994999999999999e-07,0.042264206182879016,-1.017049411331869,-0.023545101956866706,Long,Closed,112
113,ACHBTC,84593123.07037285,2025-02-01 23:18:00,5.1051e-07,0.043185635258652155,2025-02-01 23:20:00,5.0949e-07,0.04309935027312427,-0.17256997106355265,-0.003996003996003812,Long,Closed,113
114,ACHBTC,85508282.4816977,2025-02-01 23:34:00,5.1051e-07,0.0436528332897268,2025-02-01 23:36:00,5.0949e-07,0.04356561484160016,-0.17443689626265813,-0.003996003996003877,Long,Closed,114
115,ACHBTC,88976901.00323434,2025-02-01 23:40:00,5.004999999999999e-07,0.0445329389521163,2025-02-01 23:52:00,5.0949e-07,0.04533284129213787,0.7100365597748337,0.015944075924076234,Long,Closed,115
116,ACHBTC,146741341.70112363,2025-02-02 00:06:00,5.305299999999999e-07,0.07785068401268802,2025-02-02 00:08:00,5.3946e-07,0.07916108419408817,1.1533884131842838,0.014815392155015249,Long,Closed,116
117,ACHBTC,160670028.3208367,2025-02-02 00:11:00,5.305299999999999e-07,0.0852402701250412,2025-02-02 00:14:00,5.1948e-07,0.08346486631210825,-1.9441089493823778,-0.022807400147022445,Long,Closed,117
118,ACHBTC,170325660.03782722,2025-02-02 00:15:00,5.2052e-07,0.08865791256287991,2025-02-02 03:37:00,5.0949e-07,0.0867792205326726,-2.054129163312776,-0.02316915776531138,Long,Closed,118
119,ACHBTC,101832208.44358034,2025-02-02 03:44:00,5.004999999999999e-07,0.05096702032600575,2025-02-02 03:51:00,4.994999999999999e-07,0.05086518811756837,-0.20366441688715645,-0.003996003996003914,Long,Closed,119
120,ACHBTC,107748781.45719302,2025-02-02 03:53:00,5.1051e-07,0.05500683042170351,2025-02-02 03:54:00,5.0949e-07,0.05489692666462527,-0.2198075141726647,-0.003996003996003831,Long,Closed,120
121,ACHBTC,134251313.1497536,2025-02-02 05:09:00,5.004999999999999e-07,0.06719278223144443,2025-02-03 00:10:00,3.996e-07,0.053646824734641545,-13.666797103776204,-0.20339680319680284,Long,Closed,121
122,ACHBTC,109349317.591204,2025-02-03 00:45:00,3.9039e-07,0.042688880094424064,2025-02-03 01:07:00,3.996e-07,0.04369598730944512,0.920722347611121,0.021568201029739664,Long,Closed,122
123,ACHBTC,154305982.75044245,2025-02-03 01:15:00,3.9039e-07,0.06023951260593918,2025-02-03 02:17:00,3.5964e-07,0.05549460363636912,-4.86064308581841,-0.0806886190732343,Long,Closed,123
124,ACHBTC,126021537.38442944,2025-02-03 02:19:00,3.6036e-07,0.04541312121185115,2025-02-03 02:20:00,3.5964e-07,0.045322385704936206,-0.1814710138335737,-0.003996003996003893,Long,Closed,124
125,ACHBTC,127024775.32643095,2025-02-03 02:21:00,3.6036e-07,0.045774648036626786,2025-02-03 02:28:00,3.5964e-07,0.04568319019839762,-0.18291567647005436,-0.003996003996003861,Long,Closed,125
126,ACHBTC,128921349.54247029,2025-02-03 02:29:00,3.6036e-07,0.046458097521117736,2025-02-03 03:21:00,3.6963e-07,0.0476531984313833,1.1009896143062012,0.023698551448551656,Long,Closed,126
127,ACHBTC,165255151.63879472,2025-02-03 03:34:00,3.5034999999999996e-07,0.057897142376646116,2025-02-03 05:38:00,3.6963e-07,0.0610832617002477,3.067138919519081,0.05297565291851038,Long,Closed,127
128,ACHBTC,243544862.13341776,2025-02-03 07:42:00,3.6036e-07,0.08776382651838333,2025-02-03 08:57:00,3.5964e-07,0.08758847421766237,-0.35070460147209703,-0.003996003996003717,Long,Closed,128
129,ACHBTC,238336754.904031,2025-02-03 12:27:00,3.7036999999999995e-07,0.08827278391379423,2025-02-03 12:29:00,3.6963e-07,0.088096414715177,-0.3527383972579327,-0.00399600399600362,Long,Closed,129
